,Title,Date,From Airport,To Airport,Stops,Total Duration [Hours],Economy Flex [JOD],Business Plus [JOD],0_takeoff-location,0_takeoff-loc,0_landing-location,0_landing-loc,0_departure-time,0_arrival-time,0_flight-duration [Hours],1_stop-duration [Hours],2_takeoff-location,2_takeoff-loc,2_landing-location,2_landing-loc,2_departure-time,2_arrival-time,2_flight-duration [Hours],Economy Plus [JOD]
283,Amman - San Francisco, Monday 11 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1497.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
284,Amman - San Francisco, Tuesday 12 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,1932.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
285,Amman - San Francisco, Wednesday 13 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
286,Amman - San Francisco, Thursday 14 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,2172.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,570.05
287,Amman - San Francisco, Friday 15 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1512.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
288,Amman - San Francisco, Saturday 16 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
289,Amman - San Francisco, Saturday 16 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
290,Amman - San Francisco, Saturday 16 December,Queen Alia (AMM),San Francisco International (SFO),1,28.5,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
291,Amman - San Francisco, Sunday 17 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1903.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
292,Amman - San Francisco, Sunday 17 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,630.05
293,Amman - San Francisco, Monday 18 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1959.85,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
294,Amman - San Francisco, Tuesday 19 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1346.85,2242.15,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
295,Amman - San Francisco, Tuesday 19 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,849.55,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
296,Amman - San Francisco, Wednesday 20 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,849.55,2242.15,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,530.05
297,Amman - San Francisco, Thursday 21 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,864.55,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
298,Amman - San Francisco, Thursday 21 December,Queen Alia (AMM),San Francisco International (SFO),1,28.5,864.55,,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
299,Amman - San Francisco, Friday 22 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1568.75,2257.15,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
300,Amman - San Francisco, Saturday 23 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1346.85,2017.15,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
301,Amman - San Francisco, Saturday 23 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,849.55,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
302,Amman - San Francisco, Saturday 23 December,Queen Alia (AMM),San Francisco International (SFO),1,28.5,849.55,2017.15,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
303,Amman - San Francisco, Sunday 24 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1903.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
304,Amman - San Francisco, Sunday 24 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,1932.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
305,Amman - San Francisco, Monday 25 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
306,Amman - San Francisco, Tuesday 26 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
307,Amman - San Francisco, Tuesday 26 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
308,Amman - San Francisco, Wednesday 27 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
309,Amman - San Francisco, Wednesday 27 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
310,Amman - San Francisco, Thursday 28 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
311,Amman - San Francisco, Thursday 28 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,1947.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
312,Amman - San Francisco, Thursday 28 December,Queen Alia (AMM),San Francisco International (SFO),1,28.5,829.05,,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
313,Amman - San Francisco, Friday 29 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1305.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
314,Amman - San Francisco, Saturday 30 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
315,Amman - San Francisco, Saturday 30 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
316,Amman - San Francisco, Saturday 30 December,Queen Alia (AMM),San Francisco International (SFO),1,28.5,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
317,Amman - San Francisco, Sunday 31 December,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1497.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
318,Amman - San Francisco, Sunday 31 December,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,630.05
319,Amman - San Francisco, Monday 01 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1903.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
320,Amman - San Francisco, Tuesday 02 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
321,Amman - San Francisco, Tuesday 02 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
322,Amman - San Francisco, Wednesday 03 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,570.05
323,Amman - San Francisco, Thursday 04 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
324,Amman - San Francisco, Thursday 04 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,2172.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
325,Amman - San Francisco, Thursday 04 January,Queen Alia (AMM),San Francisco International (SFO),1,28.5,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
326,Amman - San Francisco, Friday 05 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1305.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
327,Amman - San Francisco, Saturday 06 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
328,Amman - San Francisco, Saturday 06 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,906.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
329,Amman - San Francisco, Saturday 06 January,Queen Alia (AMM),San Francisco International (SFO),1,28.5,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,02:15,06:40,13.42,10.42,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,630.05
330,Amman - San Francisco, Sunday 07 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1497.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
331,Amman - San Francisco, Sunday 07 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,
332,Amman - San Francisco, Monday 08 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
333,Amman - San Francisco, Tuesday 09 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
334,Amman - San Francisco, Wednesday 10 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
335,Amman - San Francisco, Thursday 11 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
336,Amman - San Francisco, Friday 12 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
337,Amman - San Francisco, Saturday 13 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1497.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
338,Amman - San Francisco, Saturday 13 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,630.05
339,Amman - San Francisco, Sunday 14 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
340,Amman - San Francisco, Monday 15 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
341,Amman - San Francisco, Tuesday 16 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,1932.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
342,Amman - San Francisco, Wednesday 17 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
343,Amman - San Francisco, Wednesday 17 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
344,Amman - San Francisco, Thursday 18 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,1947.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
345,Amman - San Francisco, Friday 19 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
346,Amman - San Francisco, Saturday 20 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
347,Amman - San Francisco, Saturday 20 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,742.05
348,Amman - San Francisco, Sunday 21 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
349,Amman - San Francisco, Monday 22 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
350,Amman - San Francisco, Tuesday 23 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,1932.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
351,Amman - San Francisco, Wednesday 24 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
352,Amman - San Francisco, Thursday 25 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,1947.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
353,Amman - San Francisco, Friday 26 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
354,Amman - San Francisco, Saturday 27 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
355,Amman - San Francisco, Saturday 27 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
356,Amman - San Francisco, Sunday 28 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
357,Amman - San Francisco, Monday 29 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
358,Amman - San Francisco, Tuesday 30 January,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,1932.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
359,Amman - San Francisco, Wednesday 31 January,Queen Alia (AMM),San Francisco International (SFO),1,20.08,814.05,2157.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,742.05
360,Amman - San Francisco, Thursday 01 February,Queen Alia (AMM),San Francisco International (SFO),1,24.02,829.05,2172.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
361,Amman - San Francisco, Friday 02 February,Queen Alia (AMM),San Francisco International (SFO),1,20.08,829.05,2172.05,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
362,Amman - San Francisco, Saturday 03 February,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
363,Amman - San Francisco, Saturday 03 February,Queen Alia (AMM),San Francisco International (SFO),1,24.02,814.05,2157.05,Queen Alia,AMM,John F. Kennedy International,JFK,11:10,15:55,12.75,4.58,John F. Kennedy International,JFK,San Francisco International,SFO,20:30,00:11,6.68,530.05
364,Amman - San Francisco, Saturday 03 February,Queen Alia (AMM),San Francisco International (SFO),1,20.08,1290.05,,Queen Alia,AMM,O Hare International,ORD,10:40,15:05,13.42,2.0,O Hare International,ORD,San Francisco International,SFO,17:05,19:45,4.67,
